AID,Date,AGE(1),GENDER(2),HISPANIC(3),ETHNICITY(4),ZIP(5),REGION(6),STANDARD_POLITICAL_PARTY(7),Gender,Hispanic,Ethnicity,Region,Political Party
5E8924A6-287B-8A83-07BB-BCE2B4A8E715,4/4/20 19:29,27,2,1,1,46356,2,1,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,Midwest,Democrat
5E892494-A433-633A-4AAC-72BE1E505CB7,4/4/20 19:36,22,2,1,2,10009,1,1,Female,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American",Northeast,Democrat
5E89244E-C9CC-906E-4026-EC770D22ABBA,4/4/20 19:27,24,1,1,1,11234,1,1,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,Northeast,Democrat
5E892470-4C1E-44F7-8003-91F8BCCF8499,4/4/20 19:38,40,2,1,1,31705,3,2,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,South,Republican
5E892475-0A94-ECFB-193E-AB2B9D2C7E89,4/4/20 19:32,31,2,1,1,61455,2,1,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,Midwest,Democrat
5E8923CF-8EAA-69AF-AF19-F670DDE846CE,4/4/20 19:53,55,2,1,1,98682,4,3,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,West,Independent
5E8923C4-B8EF-18E6-E90E-47D50F884E79,4/4/20 19:26,53,2,1,1,91739,4,2,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,West,Republican
5E8923D7-E84F-26D8-964C-8AC591EEF942,4/4/20 19:50,68,2,1,1,15537,1,2,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,Northeast,Republican
5E892406-9B03-6B61-F966-0EE683C6A365,4/4/20 19:33,61,1,1,1,54449,2,1,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,Midwest,Democrat
5E89241B-D7C6-6066-5CF6-CDB13482AD0E,4/4/20 19:30,72,1,1,1,21044,3,1,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,South,Democrat
5E892433-6E93-7B5C-18E0-292E3002CFB9,4/4/20 19:55,28,1,1,1,38128,3,1,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,South,Democrat
5E89069A-D7B5-FB0A-4607-9D73CBF6440C,4/4/20 17:27,52,2,1,1,6106,1,2,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,Northeast,Republican
5E8907B6-ED94-4D23-A68F-44170E908644,4/4/20 17:24,34,2,1,1,8360,1,1,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,Northeast,Democrat
5E892461-786D-BB52-3E27-8864ADA78EF6,4/4/20 19:29,19,2,1,1,65775,2,2,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,Midwest,Republican
5E892425-2466-3CE2-8B59-FB13A5862301,4/4/20 19:28,22,2,1,1,97404,4,2,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,West,Republican
5E8A225E-CFD6-C480-0829-87BC2D50C54C,4/5/20 13:34,19,2,5,1,33458,3,2,Female,"Yes, another Hispanic, Latino, or Spanish origin *** Colombia ",White ,South,Republican
5E8A7756-C157-10C9-604D-A0CF479A5BB9,4/5/20 19:34,31,1,2,1,91744,4,3,Male,"Yes, Mexican, Mexican American, Chicano",White ,West,Independent
5E8A7C32-CD0D-1FAC-8A1F-160546AD9B54,4/5/20 19:56,36,1,2,1,33144,3,2,Male,"Yes, Mexican, Mexican American, Chicano",White ,South,Republican
5E88EE30-68BA-1A19-6AEF-08C7E646C2C4,4/4/20 15:43,49,2,1,1,27510,3,3,Female,"No , not of Hispanic, Latino, or Spanish origin",White ,South,Independent
5E8B7C0C-FA57-2C43-0D4F-68C30FC28764,4/6/20 14:04,66,1,1,1,70570,3,3,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,South,Independent
5E8B92B2-185C-5205-DD2B-D19A0AC78D05,4/6/20 16:13,21,1,4,1,79928,3,3,Male,"Yes, another Hispanic, Latino, or Spanish origin *** Argentina ",White ,South,Independent
5E8BA19F-4255-D030-085E-C718362FEAA0,4/6/20 16:51,35,1,16,1,99712,4,3,Male,"Yes, Puerto Rican",White ,West,Independent
5E8BA285-DABD-B521-10FB-BDA9B1762D57,4/6/20 17:03,19,1,2,1,92123,4,3,Male,"Yes, Mexican, Mexican American, Chicano",White ,West,Independent
5E8BA7E6-9DAD-00A5-7792-A0843C71C9F3,4/6/20 17:15,18,1,2,15,87124,4,3,Male,"Yes, Mexican, Mexican American, Chicano",Some other race ,West,Independent
5E8BAE78-BB7A-BCC8-10E2-A969A6603533,4/6/20 17:55,43,1,2,1,2905,1,3,Male,"Yes, Mexican, Mexican American, Chicano",White ,Northeast,Independent
5E8BA429-78DE-31EF-AFC2-69AA9D92CA82,4/6/20 17:05,65,1,2,1,93060,4,3,Male,"Yes, Mexican, Mexican American, Chicano",White ,West,Independent
5E8B9757-799B-4725-5B7E-94CF94C68534,4/6/20 16:17,30,1,2,1,10101,1,3,Male,"Yes, Mexican, Mexican American, Chicano",White ,Northeast,Independent
5E8B87C6-2794-1F32-D7BA-7116686EDC9E,4/6/20 14:53,25,1,2,1,44224,2,3,Male,"Yes, Mexican, Mexican American, Chicano",White ,Midwest,Independent
5E8B8B88-BED8-320C-49B8-50090DBF38DE,4/6/20 15:14,41,1,2,16,33305,3,3,Male,"Yes, Mexican, Mexican American, Chicano",Prefer not to answer ,South,Independent
5E8B8E44-1315-B086-6E6D-AC9605680EAE,4/6/20 15:28,18,1,4,16,11368,1,3,Male,"Yes, another Hispanic, Latino, or Spanish origin *** Argentina ",Prefer not to answer ,Northeast,Independent
5E8B9114-975F-D49B-356B-AD5D4476F38D,4/6/20 15:53,28,1,15,1,7047,1,3,Male,Prefer not to answer,White ,Northeast,Independent
5E8BD788-4987-139C-864D-D8901B7E2E95,4/6/20 20:54,28,2,2,15,95340,4,1,Female,"Yes, Mexican, Mexican American, Chicano",Some other race ,West,Democrat
5E8BD647-5C2D-B28E-93AF-4EA954A24DEE,4/6/20 20:45,47,2,2,2,85306,4,1,Female,"Yes, Mexican, Mexican American, Chicano","Black, or African American",West,Democrat
5E8BD32E-24F4-C443-D898-AFDB4A6BC3C9,4/6/20 20:22,57,1,2,2,90813,4,1,Male,"Yes, Mexican, Mexican American, Chicano","Black, or African American",West,Democrat
5E8C047E-469E-5DA7-A3E6-635875AFC4D2,4/7/20 0:02,24,1,1,2,85282,4,3,Male,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American",West,Independent
5E8C049A-7F6A-4010-0E08-91F51587570B,4/7/20 0:18,60,1,1,1,60452,2,3,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,Midwest,Independent
5E8C03D0-D803-15FB-0800-F3D57AEC3C5F,4/6/20 23:51,86,1,1,1,90623,4,3,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,West,Independent
5E8C0300-94E6-E29E-85B2-0551D9185213,4/6/20 23:44,32,1,1,2,48234,2,3,Male,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American",Midwest,Independent
5E8C02E2-171B-FB0D-57B0-48E328087656,4/6/20 23:45,49,1,12,1,89102,4,3,Male,"Yes, another Hispanic, Latino, or Spanish origin *** Spain ",White ,West,Independent
5E8BFC9E-23DC-55A1-0EA1-38A9F5F8F187,4/6/20 23:19,71,1,1,1,47906,2,3,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,Midwest,Independent
5E8BFBEF-0AA7-F9BC-4F3F-E60A7FCFF994,4/6/20 23:12,38,1,1,3,70506,3,3,Male,"No , not of Hispanic, Latino, or Spanish origin",American Indian or Alaska Native ,South,Independent
5E8BFBC1-1607-476B-79CA-219EE2FF877C,4/6/20 23:56,48,1,5,1,32819,3,3,Male,"Yes, another Hispanic, Latino, or Spanish origin *** Colombia ",White ,South,Independent
5E8BFB8A-F3C4-D49F-C0BC-2D72C60F2462,4/6/20 23:14,33,1,1,2,13069,1,3,Male,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American",Northeast,Independent
5E8BFB64-4B36-C2AD-203D-504DA7DD3C31,4/6/20 23:09,38,1,1,1,90744,4,3,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,West,Independent
5E8BFD05-E5C8-45A1-3D7E-44438F1B5B08,4/6/20 23:19,23,1,1,1,97457,4,3,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,West,Independent
5E8BFB6F-BB74-414E-72C0-1ABA3369E031,4/6/20 23:14,31,1,1,1,16509,1,3,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,Northeast,Independent
5E8BFB18-AF3F-210C-74FA-298CEA1C5B22,4/6/20 23:12,51,1,1,1,2302,1,3,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,Northeast,Independent
5E8BF412-4256-7011-0C41-F0B2F23C691B,4/6/20 23:02,28,1,1,3,60628,2,3,Male,"No , not of Hispanic, Latino, or Spanish origin",American Indian or Alaska Native ,Midwest,Independent
5E8BF401-34EA-7BEF-8A76-6072B2356257,4/6/20 22:44,36,1,1,2,32907,3,3,Male,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American",South,Independent
5E8BF3D3-6657-A1BF-7D11-0864DF967ACF,4/6/20 23:01,18,1,1,2,19138,1,3,Male,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American",Northeast,Independent
5E8BE42F-4296-8F4A-D29A-CD3BF971343D,4/6/20 21:37,32,1,2,2,90008,4,1,Male,"Yes, Mexican, Mexican American, Chicano","Black, or African American",West,Democrat
5E8BC3E2-7350-F54B-AB5D-98BEF6865473,4/6/20 19:13,49,1,2,2,6239,1,1,Male,"Yes, Mexican, Mexican American, Chicano","Black, or African American",Northeast,Democrat
5E8BC40E-C595-859B-8D82-7B8EBA92A7B2,4/6/20 19:14,32,1,16,1,7047,1,1,Male,"Yes, Puerto Rican",White ,Northeast,Democrat
5E8BC3DD-E3E2-74B9-5247-FF9D35E92762,4/6/20 19:16,55,2,12,1,26062,3,1,Female,"Yes, another Hispanic, Latino, or Spanish origin *** Spain ",White ,South,Democrat
5E8BC3AE-380B-4636-FEC4-00A9E2DDD238,4/6/20 19:18,28,2,16,1,7109,1,1,Female,"Yes, Puerto Rican",White ,Northeast,Democrat
5E8BC3D8-372F-2E4E-1B8F-8B6B90E31F37,4/6/20 19:12,39,1,2,1,90042,4,1,Male,"Yes, Mexican, Mexican American, Chicano",White ,West,Democrat
5E8BC3C1-0DC2-3AAE-1D0C-D90C5C546D74,4/6/20 19:11,44,1,2,3,75057,3,1,Male,"Yes, Mexican, Mexican American, Chicano",American Indian or Alaska Native ,South,Democrat
5E8BC416-D391-6B23-0311-31E8D4A311AB,4/6/20 19:25,31,1,5,2,10466,1,1,Male,"Yes, another Hispanic, Latino, or Spanish origin *** Colombia ","Black, or African American",Northeast,Democrat
5E8BC472-1E64-993B-0137-EE36377A9D91,4/6/20 19:38,31,1,2,1,91748,4,1,Male,"Yes, Mexican, Mexican American, Chicano",White ,West,Democrat
5E8BFAB3-7EEB-30A0-6812-32A080224D26,4/6/20 23:06,33,1,1,1,27511,3,3,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,South,Independent
5E8BFAA1-5F94-1F7A-6E53-02F929F4F187,4/6/20 23:13,60,1,1,1,48327,2,3,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,Midwest,Independent
5E8BF8E3-D298-3D14-D1D0-05655670C30E,4/7/20 0:30,26,1,1,2,30346,3,3,Male,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American",South,Independent
5E8BF836-2024-5DCE-C4E2-BC9E5E5C6C7B,4/6/20 22:59,26,1,1,2,95823,4,3,Male,"No , not of Hispanic, Latino, or Spanish origin","Black, or African American",West,Independent
5E8BC502-0C3B-75E4-F1CD-FBA7829D3483,4/6/20 19:13,26,1,2,1,92882,4,1,Male,"Yes, Mexican, Mexican American, Chicano",White ,West,Democrat
5E8BC529-36E3-C277-28FC-B93134940B36,4/6/20 19:41,24,2,3,2,27713,3,1,Female,"Yes, Cuban","Black, or African American",South,Democrat
5E8BC56F-3D0A-4BB0-D598-FE9F695ACDEF,4/6/20 19:18,26,2,7,1,7111,1,1,Female,"Yes, another Hispanic, Latino, or Spanish origin *** El Salvadore ",White ,Northeast,Democrat
5E8BC56F-E442-7F38-E9E8-EACB8551EDF6,4/6/20 19:22,57,1,11,1,10025,1,1,Male,"Yes, another Hispanic, Latino, or Spanish origin *** Peru ",White ,Northeast,Democrat
5E8BC60B-83FE-167F-DF6A-5F1B1C74196E,4/6/20 19:52,30,2,2,5,94132,4,2,Female,"Yes, Mexican, Mexican American, Chicano",Asian *** Chinese ,West,Republican
5E8BC5F4-CA3D-2E2D-9807-902C68CF777B,4/6/20 19:22,29,1,2,15,77385,3,3,Male,"Yes, Mexican, Mexican American, Chicano",Some other race ,South,Independent
5E8BC685-B5D9-0671-C43D-1F3CF02EA608,4/6/20 19:37,24,1,2,1,33566,3,1,Male,"Yes, Mexican, Mexican American, Chicano",White ,South,Democrat
5E8BC6F9-2A05-6F0C-5A60-687E1CD36602,4/6/20 19:40,22,2,2,1,77089,3,1,Female,"Yes, Mexican, Mexican American, Chicano",White ,South,Democrat
5E8BC75C-F32C-3538-CFC2-5678C946B38A,4/6/20 19:27,36,1,2,2,11369,1,2,Male,"Yes, Mexican, Mexican American, Chicano","Black, or African American",Northeast,Republican
5E8BC77D-0524-2883-8660-914E48FC9530,4/6/20 19:27,34,1,3,1,16323,1,1,Male,"Yes, Cuban",White ,Northeast,Democrat
5E8BC75D-F676-6572-D477-7175D581ECD3,4/6/20 19:30,38,2,12,1,87121,4,1,Female,"Yes, another Hispanic, Latino, or Spanish origin *** Spain ",White ,West,Democrat
5E8BC7C8-9ADA-5104-4C6D-628EAF1AB869,4/6/20 19:28,49,2,2,1,10956,1,2,Female,"Yes, Mexican, Mexican American, Chicano",White ,Northeast,Republican
5E8BC7AC-BA4E-3A5A-63F1-11F2064A2C88,4/6/20 19:32,36,2,2,15,94568,4,1,Female,"Yes, Mexican, Mexican American, Chicano",Some other race ,West,Democrat
5E8BC7CC-3076-3521-D48A-1EE1BA137412,4/6/20 19:57,32,1,16,1,18210,1,2,Male,"Yes, Puerto Rican",White ,Northeast,Republican
5E8BC7E9-BC19-B4A0-8BDB-B48B358D5C30,4/6/20 19:43,63,2,2,1,78415,3,1,Female,"Yes, Mexican, Mexican American, Chicano",White ,South,Democrat
5E8BC9C3-5EC3-7707-E2CC-E665DC7620D3,4/6/20 19:53,72,2,14,1,40965,3,2,Female,"Yes, another Hispanic, Latino, or Spanish origin *** Other Country",White ,South,Republican
5E8BCA42-7AF4-8C7B-C22F-45ABC52E3E90,4/6/20 19:41,36,1,13,1,33009,3,2,Male,"Yes, another Hispanic, Latino, or Spanish origin *** Venezuela ",White ,South,Republican
5E8BCB45-A13C-6509-724E-E96576136E55,4/7/20 5:15,57,2,14,1,21666,3,3,Female,"Yes, another Hispanic, Latino, or Spanish origin *** Other Country",White ,South,Independent
5E8BCC66-3373-BDD7-EAEC-6DCF66BDA6B7,4/6/20 20:00,32,1,14,15,76179,3,3,Male,"Yes, another Hispanic, Latino, or Spanish origin *** Other Country",Some other race ,South,Independent
5E8BCC7D-097A-ECD0-ED6A-BE0474E18E5D,4/6/20 19:51,26,1,14,15,73132,3,3,Male,"Yes, another Hispanic, Latino, or Spanish origin *** Other Country",Some other race ,South,Independent
5E8BCCA4-59AA-01F2-90DC-29F6BB5236C5,4/6/20 19:54,31,2,2,1,60534,2,1,Female,"Yes, Mexican, Mexican American, Chicano",White ,Midwest,Democrat
5E8BCCC9-71B6-28E4-6198-E90322014A06,4/6/20 19:51,32,1,2,15,32608,3,1,Male,"Yes, Mexican, Mexican American, Chicano",Some other race ,South,Democrat
5E8BCD3C-3374-8FA1-B0D2-13757EB9B9EF,4/6/20 19:59,24,1,14,1,11418,1,1,Male,"Yes, another Hispanic, Latino, or Spanish origin *** Other Country",White ,Northeast,Democrat
5E8BCDA5-5ADE-96E6-B5E9-D12984B0CA1B,4/6/20 19:53,30,1,2,1,49544,2,2,Male,"Yes, Mexican, Mexican American, Chicano",White ,Midwest,Republican
5E8BCDAF-7CD8-F765-009D-A42C4E55F510,4/6/20 19:55,30,1,12,1,6811,1,2,Male,"Yes, another Hispanic, Latino, or Spanish origin *** Spain ",White ,Northeast,Republican
5E8BCE4F-2575-E898-54EB-6CBC4C8B7BF6,4/6/20 20:01,42,2,14,2,67214,2,1,Female,"Yes, another Hispanic, Latino, or Spanish origin *** Other Country","Black, or African American",Midwest,Democrat
5E8BD145-8BAE-F247-DA44-517729ADEB5B,4/6/20 20:15,32,1,2,15,92805,4,2,Male,"Yes, Mexican, Mexican American, Chicano",Some other race ,West,Republican
5E8BD168-EC93-8C1F-FCD0-EDCE4624AF09,4/6/20 20:10,50,2,2,1,92592,4,3,Female,"Yes, Mexican, Mexican American, Chicano",White ,West,Independent
5E8BD201-4B1F-9EFF-36F5-F8226DADC366,4/6/20 20:11,34,1,12,7,10118,1,2,Male,"Yes, another Hispanic, Latino, or Spanish origin *** Spain ",Asian *** Japanese ,Northeast,Republican
5E8BD20F-D5F4-D35D-7993-DE82757920EA,4/6/20 20:12,25,2,6,1,37122,3,1,Female,"Yes, another Hispanic, Latino, or Spanish origin *** Ecuador ",White ,South,Democrat
5E8BD24B-0404-9E5C-460D-B1CB59639163,4/6/20 20:15,57,2,2,2,2301,1,2,Female,"Yes, Mexican, Mexican American, Chicano","Black, or African American",Northeast,Republican
5E8BD23F-5072-DA12-1CC0-EFAD45C3A89C,4/6/20 20:19,41,1,2,1,32043,3,2,Male,"Yes, Mexican, Mexican American, Chicano",White ,South,Republican
5E8BD275-E357-CD32-9C29-74592B1F669B,4/6/20 20:16,36,2,2,1,91607,4,1,Female,"Yes, Mexican, Mexican American, Chicano",White ,West,Democrat
5E8BD290-FDEB-0F91-482C-40CCC169A4E5,4/6/20 20:18,38,2,14,15,10034,1,1,Female,"Yes, another Hispanic, Latino, or Spanish origin *** Other Country",Some other race ,Northeast,Democrat
5E8BD267-09CA-8D39-D727-3537968BEBAF,4/6/20 20:19,34,1,2,3,91402,4,3,Male,"Yes, Mexican, Mexican American, Chicano",American Indian or Alaska Native ,West,Independent
5E8BD29C-C041-D456-5FDE-ACD3C7B970EC,4/6/20 20:25,52,2,2,1,48749,2,2,Female,"Yes, Mexican, Mexican American, Chicano",White ,Midwest,Republican
5E8BD336-4200-C310-797B-E965E794C635,4/6/20 20:31,53,2,3,1,33172,3,2,Female,"Yes, Cuban",White ,South,Republican
5E8BD34A-B0A7-ACB4-E82E-48F5707CEFFB,4/6/20 20:22,55,2,14,1,19603,1,1,Female,"Yes, another Hispanic, Latino, or Spanish origin *** Other Country",White ,Northeast,Democrat
5E8BD0C6-A0C7-DADA-7596-AA88E7CBDB9E,4/6/20 20:31,35,2,2,15,91301,4,2,Female,"Yes, Mexican, Mexican American, Chicano",Some other race ,West,Republican
5E8BD44A-77FB-5190-8371-571342511DFF,4/6/20 20:23,31,2,2,1,30044,3,1,Female,"Yes, Mexican, Mexican American, Chicano",White ,South,Democrat
5E8BD472-3EEC-DC0F-6705-9F760A9F21CB,4/6/20 20:35,63,2,2,15,97477,4,1,Female,"Yes, Mexican, Mexican American, Chicano",Some other race ,West,Democrat
5E8BD46D-CB81-9449-913A-52806AFA63AE,4/6/20 20:26,29,1,2,1,90024,4,1,Male,"Yes, Mexican, Mexican American, Chicano",White ,West,Democrat
5E8BD45F-6C08-DC67-0802-19A44C889C72,4/6/20 20:37,35,1,2,1,90250,4,1,Male,"Yes, Mexican, Mexican American, Chicano",White ,West,Democrat
5E8BD497-37E8-84D0-97FD-D65A0D33ECEB,4/6/20 20:25,19,1,2,1,92801,4,1,Male,"Yes, Mexican, Mexican American, Chicano",White ,West,Democrat
5E8BD4AB-8809-21B5-DD0B-D2F456E9BFF0,4/6/20 20:24,36,1,16,15,10507,1,1,Male,"Yes, Puerto Rican",Some other race ,Northeast,Democrat
5E8BD4C5-D608-339A-E8C3-CF0C0A4BC460,4/6/20 20:38,38,1,2,1,67042,2,2,Male,"Yes, Mexican, Mexican American, Chicano",White ,Midwest,Republican
5E8C0E5B-7E2F-8C5D-262D-5067DECDC9F4,4/7/20 0:35,63,1,1,1,85032,4,3,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,West,Independent
5E8C0D38-0988-43B5-A03E-3A32DD5D3577,4/7/20 0:34,21,1,3,1,92532,4,3,Male,"Yes, Cuban",White ,West,Independent
5E8BD670-833D-B368-9D5C-63F8E963E1EE,4/6/20 20:33,24,2,5,15,6883,1,1,Female,"Yes, another Hispanic, Latino, or Spanish origin *** Colombia ",Some other race ,Northeast,Democrat
5E8BD67E-3281-0B05-28F9-1AB9EF76796E,4/6/20 21:07,40,1,6,1,7047,1,2,Male,"Yes, another Hispanic, Latino, or Spanish origin *** Ecuador ",White ,Northeast,Republican
5E8BD6EE-2B63-7A49-B486-32619298711D,4/6/20 20:53,70,1,12,1,37022,3,2,Male,"Yes, another Hispanic, Latino, or Spanish origin *** Spain ",White ,South,Republican
5E8BD6F9-8199-2665-9EA5-FBC709875F90,4/6/20 20:36,21,2,3,1,33012,3,1,Female,"Yes, Cuban",White ,South,Democrat
5E8BD739-1F29-7AA8-C497-5860D9F2DFF6,4/6/20 20:46,35,1,2,1,28516,3,1,Male,"Yes, Mexican, Mexican American, Chicano",White ,South,Democrat
5E8C02FA-2501-F009-DF71-351546731E93,4/6/20 23:47,43,1,1,1,84525,4,3,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,West,Independent
5E8C030A-2706-1711-A789-46D75B593E1B,4/6/20 23:44,60,1,1,15,91607,4,3,Male,"No , not of Hispanic, Latino, or Spanish origin",Some other race ,West,Independent
5E8BD851-0E9C-7B90-3E39-F3DE47649439,4/6/20 20:43,55,1,14,1,10451,1,1,Male,"Yes, another Hispanic, Latino, or Spanish origin *** Other Country",White ,Northeast,Democrat
5E8BD9C3-4162-EB77-BCB2-AFF363EACC77,4/6/20 20:55,44,1,14,2,11237,1,1,Male,"Yes, another Hispanic, Latino, or Spanish origin *** Other Country","Black, or African American",Northeast,Democrat
5E8BD9DB-AC34-DA2A-3D9B-DDEED6A103F7,4/6/20 20:48,41,1,11,1,7060,1,2,Male,"Yes, another Hispanic, Latino, or Spanish origin *** Peru ",White ,Northeast,Republican
5E8BFAA3-582E-24C2-2A30-1DFEB396DB33,4/6/20 23:08,58,1,1,1,1852,1,3,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,Northeast,Independent
5E8BDA75-2123-E256-9C7A-218ABA90537C,4/6/20 20:57,60,1,4,1,7047,1,3,Male,"Yes, another Hispanic, Latino, or Spanish origin *** Argentina ",White ,Northeast,Independent
5E8BF36D-97F9-1B6F-0C23-6E34B4EB4ADE,4/6/20 22:33,23,1,1,4,95330,4,3,Male,"No , not of Hispanic, Latino, or Spanish origin",Asian *** Asian Indian ,West,Independent
5E8BDE8B-C3C2-475E-9DB3-D82EC15E955A,4/6/20 21:04,33,1,2,1,32806,3,1,Male,"Yes, Mexican, Mexican American, Chicano",White ,South,Democrat
5E8BDB76-4FC4-C0F8-BBA7-AB36FB6D55B0,4/6/20 21:00,24,1,7,15,91335,4,3,Male,"Yes, another Hispanic, Latino, or Spanish origin *** El Salvadore ",Some other race ,West,Independent
5E8BD39C-87AF-9E61-C4A5-CA762D2B7680,4/6/20 20:24,56,1,16,1,10465,1,2,Male,"Yes, Puerto Rican",White ,Northeast,Republican
5E8BD303-B125-66FE-1FEA-1C35FE0AEB90,4/6/20 20:52,34,2,2,15,77077,3,3,Female,"Yes, Mexican, Mexican American, Chicano",Some other race ,South,Independent
5E8BCC66-617B-F7B7-1F51-2DFAB5320434,4/6/20 19:52,63,2,14,1,8831,1,2,Female,"Yes, another Hispanic, Latino, or Spanish origin *** Other Country",White ,Northeast,Republican
5E8BCA19-02F6-AC97-6E9E-D0FF6FF20CAE,4/6/20 19:42,19,2,2,1,60804,2,1,Female,"Yes, Mexican, Mexican American, Chicano",White ,Midwest,Democrat
5E8BC763-4D73-36BD-3D11-99DF45832BC9,4/6/20 20:11,46,1,16,1,78418,3,3,Male,"Yes, Puerto Rican",White ,South,Independent
5E8C8A4E-F4A1-570A-D5BA-2E82E5946961,4/7/20 9:22,40,1,1,1,97471,4,3,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,West,Independent
5E8C882F-E907-1CEA-C82E-7FC8731A29A9,4/7/20 9:11,43,1,1,1,44024,2,3,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,Midwest,Independent
5E8C87ED-9C0B-C4E2-35E8-434AEBFDCCD0,4/7/20 9:14,58,1,1,1,48166,2,3,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,Midwest,Independent
5E8C87C9-CD4C-8E46-2748-58747BFD3E28,4/7/20 9:05,38,1,1,1,57301,2,3,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,Midwest,Independent
5E8C8634-27F2-D9B9-520F-873BA2680B6F,4/7/20 9:06,65,1,1,1,61883,2,3,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,Midwest,Independent
5E8C83FB-CB92-C270-8CA9-252F517DFC65,4/7/20 8:54,68,1,1,1,44138,2,3,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,Midwest,Independent
5E8C832D-32F5-2B05-5D68-FC7398899A30,4/7/20 8:54,67,1,1,1,54703,2,3,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,Midwest,Independent
5E8C832C-F5B2-B621-81F5-BA256EFC34DC,4/7/20 8:57,66,1,1,1,46239,2,3,Male,"No , not of Hispanic, Latino, or Spanish origin",White ,Midwest,Independent
